,personal__score,personal__credit_limit,personal__credit_utilisation,personal__number_of_accounts,personal__age_of_oldest_account,personal__missed_payments_last_12m,personal__year_of_birth,company__liabilities,company__score,company__opinion,company__turnover,company__number_of_employees,company__region,company__assets,company__year_of_incorporation,loan_amount,outcome,loan_duration
227,66,1000,0.2,10,22,0,1904,215000.0,65,Outstanding,714000.0,5,Yorkshire and the Humber,179000.0,1973,5000,False,360
228,95,5000,0.2,9,3,1,1904,41000.0,84,Outstanding,1827000.0,94,South East,66000.0,2011,5000,False,360
229,34,5000,0.2,6,27,0,1918,19000.0,99,Outstanding,38070000.0,75,West Midlands,12408000.0,1988,65000,False,360
230,58,1000,0.2,9,17,3,1981,38000.0,36,Outstanding,1642000.0,14,East,69000.0,2015,20000,False,360
231,78,1000,0.2,10,10,0,1929,17000.0,87,Outstanding,288910000.0,74,Scotland,42523000.0,2008,40000,False,360
232,85,5000,0.2,7,16,2,1913,298000.0,75,Outstanding,67294000.0,2569,Wales,16179000.0,1990,5000,False,360
233,66,0,0.2,0,17,0,1954,174000.0,27,Outstanding,1244000.0,214,West Midlands,0.0,1992,20000,False,360
234,66,0,0.2,8,10,0,1905,0.0,82,Outstanding,589333000.0,11884,South East,2039000.0,1982,5000,False,360
235,100,0,0.2,6,11,0,1940,24000.0,99,Outstanding,39620000.0,1289,North East,6497000.0,2006,10000,False,360
236,69,0,0.2,2,25,0,1981,13000.0,99,Outstanding,131236000.0,1683,South East,744137000.0,1979,60000,False,360
237,73,5000,0.2,2,21,2,1966,34000.0,45,Outstanding,47000.0,3,Ireland,22000.0,2003,15000,False,360
238,83,0,0.2,9,11,0,1995,88000.0,99,Outstanding,387812000.0,3099,North West,14133000.0,1982,10000,False,360
239,88,5000,0.2,7,18,0,1920,14000.0,89,Outstanding,318383000.0,426,North West,3397000.0,1976,5000,False,360
240,100,0,0.2,4,7,1,2015,0.0,66,Outstanding,6821000.0,193,South West,4318000.0,1974,5000,False,360
241,27,0,0.2,5,23,0,1977,0.0,57,Outstanding,8019000.0,28,North West,465000.0,1993,5000,False,360
242,46,5000,0.2,7,21,0,2011,94000.0,99,Outstanding,53972000.0,195,North West,21994000.0,2008,5000,False,360
243,63,0,0.2,3,27,0,1982,0.0,71,Outstanding,7424000.0,701,London,10047000.0,1981,5000,False,360
244,75,1000,0.2,7,9,0,1956,120000.0,65,Outstanding,547171000.0,293,Wales,25341000.0,1996,15000,False,360
245,88,0,0.2,9,17,6,1979,75000.0,71,Outstanding,2199000.0,17,South East,125000.0,2008,20000,False,360
246,100,1000,0.2,3,8,0,1932,15000.0,99,Outstanding,26731000.0,1500,Scotland,1055619000.0,2013,5000,False,360
247,80,1000,0.2,7,12,2,1925,14000.0,99,Outstanding,217826000.0,2246,London,77172000.0,2016,5000,False,360
248,76,0,0.2,8,11,0,1975,23000.0,80,Outstanding,42264000.0,312,West Midlands,0.0,1992,10000,False,360
249,67,1000,0.2,10,17,0,2001,19000.0,99,Outstanding,88404000.0,94,North West,31012000.0,1975,20000,False,360
250,95,0,0.2,8,14,1,2006,65000.0,41,Outstanding,342000.0,7,London,72000.0,1982,5000,False,360
251,100,0,0.2,3,17,8,2002,90000.0,99,Outstanding,558259000.0,361,West Midlands,8808000.0,2014,5000,False,360
252,38,5000,0.2,4,9,1,1926,35000.0,99,Outstanding,833555000.0,306,North West,649866000.0,2011,5000,False,360
253,81,5000,0.2,9,25,2,1928,120000.0,70,Outstanding,576539000.0,9179,Scotland,738000.0,1971,60000,False,360
254,87,1000,0.2,2,9,4,1984,99000.0,48,Outstanding,4737000.0,91,London,201000.0,2014,5000,False,360
255,81,1000,0.2,6,6,2,1927,24000.0,92,Outstanding,74958000.0,8389,North West,143174000.0,2007,5000,False,360
256,90,0,0.2,10,6,2,2006,56000.0,72,Outstanding,714622000.0,15574,Scotland,339103000.0,2009,5000,False,360
257,94,5000,0.2,2,23,3,1928,48000.0,64,Outstanding,0.0,374,South West,0.0,1977,5000,False,360
258,94,5000,0.2,10,9,7,1922,109000.0,73,Outstanding,68243000.0,532,South East,154000.0,1998,5000,False,360
259,35,0,0.2,6,11,0,1910,142000.0,54,Outstanding,475000.0,52,Yorkshire and the Humber,42000.0,1975,10000,False,360
260,74,5000,0.2,7,8,1,1957,85000.0,51,Outstanding,36967000.0,9512,West Midlands,6111000.0,1977,5000,False,360
261,100,0,0.2,9,7,1,1976,120000.0,44,Outstanding,49622000.0,247,North East,1392000.0,1980,5000,False,360
262,58,5000,0.2,9,15,0,2009,0.0,32,Outstanding,179000.0,12,South East,0.0,2007,5000,False,360
263,83,0,0.2,5,28,0,1977,61000.0,81,Outstanding,1265000.0,225,North West,670000.0,1994,5000,False,360
264,83,1000,0.2,3,20,0,2007,0.0,99,Outstanding,12196000.0,3741,London,2137000.0,1999,5000,False,360
265,87,0,0.2,6,9,3,1982,0.0,81,Outstanding,338418000.0,6587,East,11253000.0,1976,40000,False,360
266,38,1000,0.2,8,18,0,1930,45000.0,58,Outstanding,650000.0,8,London,220000.0,1994,40000,False,360
267,58,5000,0.2,6,12,0,1911,0.0,74,Outstanding,150747000.0,1698,Northern Ireland,2566000.0,2011,60000,False,360
268,85,1000,0.2,2,5,0,2018,31000.0,54,Outstanding,736000.0,69,West Midlands,533000.0,1972,5000,False,360
269,91,5000,0.2,4,4,0,1969,61000.0,44,Outstanding,129124000.0,78,Wales,1166000.0,1998,5000,False,360
270,98,0,0.2,5,5,4,1917,44000.0,64,Outstanding,768000.0,12,East Midlands,44000.0,1972,5000,False,360
271,100,0,0.2,7,25,0,1924,69000.0,99,Outstanding,344557000.0,110,North West,13732000.0,2005,60000,False,360
272,46,1000,0.2,3,16,0,1959,14000.0,77,Outstanding,32703000.0,561,East,8515000.0,2013,5000,False,360
273,41,1000,0.2,10,26,0,1996,50000.0,99,Outstanding,893484000.0,38,North East,25050000.0,1999,5000,False,360
274,92,5000,0.2,6,21,7,1935,55000.0,99,Outstanding,610628000.0,726,South West,523672000.0,2013,5000,False,360
275,85,0,0.2,10,23,0,1950,66000.0,79,Outstanding,131920000.0,1480,Scotland,968000.0,1972,5000,False,360
276,53,5000,0.2,9,16,1,1965,132000.0,62,Outstanding,14703000.0,191,London,0.0,1983,5000,False,360
277,94,1000,0.2,10,10,2,1976,151000.0,42,Outstanding,563000.0,5,Scotland,479000.0,1986,60000,False,360
278,77,0,0.2,7,21,0,1904,55000.0,44,Outstanding,47007000.0,120,West Midlands,1097000.0,1993,40000,False,360
279,92,0,0.2,9,8,0,1958,805000.0,56,Outstanding,36489000.0,87,Ireland,328000.0,1980,5000,False,360
280,79,5000,0.2,4,16,5,1987,28000.0,99,Outstanding,17050000.0,249,East,5955000.0,1997,65000,False,360
281,36,0,0.2,3,21,0,1994,78000.0,84,Outstanding,14549000.0,29,Wales,4705000.0,2010,5000,False,360
282,79,1000,0.2,6,19,2,1918,67000.0,60,Outstanding,1353000.0,130,South West,2618000.0,1972,5000,False,360
283,97,0,0.2,10,9,1,1933,49000.0,89,Outstanding,181539000.0,2763,London,1919000.0,1972,5000,False,360
284,97,5000,0.2,4,9,0,1918,141000.0,58,Outstanding,8411000.0,786,South West,15369000.0,1990,25000,False,360
285,96,1000,0.2,8,7,0,1973,15000.0,57,Outstanding,0.0,1,Yorkshire and the Humber,24000.0,1977,15000,False,360
286,92,5000,0.2,8,6,3,1999,54000.0,73,Outstanding,8553000.0,240,London,1963000.0,1972,65000,False,360
287,57,0,0.2,2,21,0,1991,170000.0,81,Outstanding,2406000.0,101,South West,77000.0,1985,10000,False,360
288,38,0,0.2,6,10,0,1945,232000.0,88,Outstanding,211417000.0,1673,North West,0.0,1978,65000,False,360
289,94,0,0.2,0,16,4,1969,152000.0,79,Outstanding,0.0,15,London,203000.0,1971,5000,False,360
290,90,5000,0.2,6,10,6,1967,73000.0,83,Outstanding,13457000.0,1233,Scotland,152900000.0,1976,5000,False,360
291,85,5000,0.2,8,8,0,1923,225000.0,51,Outstanding,0.0,137,Wales,0.0,2011,5000,False,360
292,46,5000,0.2,8,25,0,1916,0.0,76,Outstanding,29154000.0,1875,East,232000.0,1992,5000,False,360
293,85,1000,0.2,6,7,2,2001,70000.0,77,Outstanding,35116000.0,474,Scotland,399000.0,1990,65000,False,360
294,58,1000,0.2,9,19,1,1910,34000.0,51,Outstanding,24416000.0,245,Wales,3897000.0,1986,65000,False,360
295,100,0,0.2,8,8,5,1972,285000.0,64,Outstanding,1459000.0,128,East,2357000.0,1995,5000,False,360
296,78,5000,0.2,0,5,2,1916,18000.0,99,Outstanding,29994000.0,3193,West Midlands,0.0,2018,65000,False,360
297,88,1000,0.2,9,14,1,1998,67000.0,89,Outstanding,112364000.0,132,East Midlands,0.0,1985,60000,False,360
298,47,1000,0.2,3,23,0,2014,208000.0,72,Outstanding,5689000.0,679,Yorkshire and the Humber,2082000.0,2006,5000,False,360
299,88,0,0.2,9,13,1,1915,128000.0,59,Outstanding,23588000.0,41,North West,0.0,1988,15000,False,360
300,61,5000,0.2,10,8,1,1933,52000.0,59,Outstanding,593603000.0,1512,West Midlands,70933000.0,2017,5000,False,360
301,25,0,0.2,8,8,0,1955,42000.0,99,Outstanding,16072000.0,2527,South West,48697000.0,1993,5000,False,360
302,51,5000,0.2,8,12,0,1967,123000.0,91,Outstanding,142922000.0,984,East,184000.0,2000,20000,False,360
303,70,1000,0.2,5,19,5,1929,152000.0,62,Outstanding,32397000.0,3074,West Midlands,688000.0,1975,5000,False,360
304,49,5000,0.2,1,15,0,1928,171000.0,61,Outstanding,3548000.0,1136,North East,763000.0,1979,10000,False,360
305,69,1000,0.2,6,20,0,1961,27000.0,99,Outstanding,469456000.0,243,Scotland,8235000.0,2011,60000,False,360
306,88,1000,0.2,10,4,1,1925,23000.0,75,Outstanding,34034000.0,136,Scotland,2030000.0,2017,5000,False,360
307,83,5000,0.2,2,7,2,1954,187000.0,73,Outstanding,195473000.0,759,South West,0.0,2018,5000,False,360
308,93,1000,0.2,6,6,1,1962,845000.0,34,Outstanding,1581000.0,66,East Midlands,336000.0,2005,5000,False,360
309,39,1000,0.2,8,25,0,1935,241000.0,79,Outstanding,78373000.0,240,South West,691000.0,1977,65000,False,360
310,65,1000,0.2,10,25,0,1942,30000.0,80,Outstanding,0.0,18,Northern Ireland,160000.0,2009,5000,False,360
311,81,0,0.2,6,8,2,1975,36000.0,71,Outstanding,3311000.0,47,South West,2161000.0,1998,5000,False,360
312,58,1000,0.2,3,16,0,1998,32000.0,99,Outstanding,563657000.0,763,North East,18134000.0,2015,65000,False,360
313,93,1000,0.2,8,1,6,2008,34000.0,86,Outstanding,10308000.0,33,South East,13546000.0,1988,10000,False,360
314,66,5000,0.2,2,12,1,1960,10000.0,99,Outstanding,352500000.0,143,Northern Ireland,12369000.0,1984,20000,False,360
315,100,5000,0.2,6,12,6,1932,35000.0,28,Outstanding,1701000.0,47,North West,53000.0,2014,5000,False,360
316,32,0,0.2,6,23,0,2003,0.0,87,Outstanding,454358000.0,1778,Scotland,2088000.0,1979,5000,False,360
317,95,0,0.2,3,16,7,1982,35000.0,99,Outstanding,42468000.0,5276,Scotland,12620000.0,2006,5000,False,360
318,49,0,0.2,10,10,0,1912,18000.0,78,Outstanding,676000.0,13,North West,209000.0,1990,5000,False,360
319,61,5000,0.2,9,23,0,1958,53000.0,99,Outstanding,349391000.0,10205,East Midlands,26048000.0,1987,10000,False,360
320,81,0,0.2,2,9,0,1912,16000.0,74,Outstanding,17495000.0,16122,Yorkshire and the Humber,0.0,2011,5000,False,360
321,84,0,0.2,6,8,3,1971,265000.0,48,Outstanding,564000.0,21,London,1304000.0,2012,5000,False,360
322,79,1000,0.2,7,17,0,1917,46000.0,60,Outstanding,22102000.0,70,North West,98000.0,2000,5000,False,360
323,96,1000,0.2,4,17,1,1969,0.0,39,Outstanding,19772000.0,66,South West,0.0,1983,5000,False,360
324,71,1000,0.2,6,25,0,1937,16000.0,60,Outstanding,102123000.0,785,Scotland,5774000.0,1973,15000,False,360
325,88,5000,0.2,1,18,1,1992,1269000.0,60,Outstanding,3577000.0,116,South East,324000.0,2012,5000,False,360
326,96,0,0.2,3,9,2,1987,144000.0,59,Outstanding,4532000.0,48,Yorkshire and the Humber,8350000.0,2011,15000,False,360
327,95,1000,0.2,9,6,1,1980,73000.0,49,Outstanding,125631000.0,153,West Midlands,3275000.0,2009,5000,False,360
328,100,1000,0.2,5,6,1,1975,0.0,99,Outstanding,58054000.0,49,Scotland,40613000.0,2008,20000,True,360
329,30,5000,0.2,10,10,0,1977,0.0,99,Outstanding,24016000.0,428,London,2311000.0,2005,5000,False,360
330,30,5000,0.2,3,19,0,1981,27000.0,99,Outstanding,485241000.0,119,South East,7729000.0,2010,10000,False,360
331,86,1000,0.2,3,13,1,1912,0.0,47,Outstanding,8658000.0,146,South East,89000.0,1998,5000,False,360
332,63,5000,0.2,6,27,0,2003,27000.0,43,Outstanding,29597000.0,57,London,2865000.0,2018,60000,False,360
333,72,0,0.2,1,23,0,1964,0.0,99,Outstanding,384349000.0,40,East,1020000.0,1999,20000,False,360
334,100,1000,0.2,6,14,0,1930,0.0,60,Outstanding,29513000.0,247,North East,2557000.0,2003,5000,False,360
335,89,5000,0.2,5,11,1,1939,0.0,99,Outstanding,57704000.0,131,West Midlands,6584000.0,1991,5000,False,360
336,59,0,0.2,8,13,1,1925,0.0,99,Outstanding,69341000.0,5400,North East,42867000.0,2009,5000,False,360
337,88,0,0.2,2,6,1,2013,37000.0,67,Outstanding,8628000.0,51,East,9164000.0,1998,5000,False,360
338,43,1000,0.2,2,6,2,1906,0.0,73,Outstanding,3978000.0,74,North East,255000.0,1991,5000,False,360
339,71,5000,0.2,1,23,0,1946,113000.0,83,Outstanding,621655000.0,246,North West,1383000.0,1970,5000,False,360
340,35,0,0.2,9,10,0,1987,83000.0,80,Outstanding,16538000.0,687,North East,9333000.0,2006,40000,False,360
341,72,1000,0.2,4,17,2,1994,28000.0,54,Outstanding,91582000.0,230,East,6192000.0,2012,65000,False,360
342,82,0,0.2,1,28,0,1974,189000.0,87,Outstanding,11899000.0,1913,Scotland,785000.0,1984,10000,False,360
343,94,0,0.2,5,22,2,1927,0.0,71,Outstanding,35781000.0,16957,South East,1092000.0,2013,5000,False,360
344,96,5000,0.2,1,14,1,1954,42000.0,74,Outstanding,76769000.0,93,North West,0.0,1991,15000,False,360
345,93,0,0.2,7,21,2,2004,128000.0,87,Outstanding,130874000.0,62,East,636000.0,1976,20000,False,360
346,70,0,0.2,8,16,1,1996,467000.0,55,Outstanding,13417000.0,71,East Midlands,1195000.0,2016,5000,False,360
347,25,0,0.2,8,13,0,1983,0.0,46,Outstanding,5358000.0,24,South East,866000.0,2000,40000,False,360
348,97,5000,0.2,4,10,6,1914,0.0,55,Outstanding,2137000.0,16,Scotland,123000.0,2014,5000,False,360
349,24,5000,0.2,6,25,0,1958,77000.0,32,Outstanding,3250000.0,27,Scotland,90000.0,1984,5000,False,360
350,95,5000,0.2,1,15,7,1968,183000.0,40,Outstanding,611000.0,169,South East,586000.0,1996,10000,False,360
351,92,5000,0.2,3,17,0,1922,0.0,99,Outstanding,319687000.0,194,Northern Ireland,12699000.0,2011,5000,False,360
352,34,5000,0.2,8,12,1,2017,11000.0,99,Outstanding,268398000.0,61,East Midlands,573000.0,2018,5000,False,360
353,89,0,0.2,5,16,0,1967,0.0,85,Outstanding,97319000.0,16363,East,340000.0,1997,5000,False,360
354,57,1000,0.2,5,11,0,1907,424000.0,57,Outstanding,0.0,349,West Midlands,1649000.0,2004,5000,False,360
355,76,1000,0.2,3,17,1,1968,0.0,99,Outstanding,12481000.0,219,Wales,6063000.0,1989,10000,False,360
356,83,1000,0.2,0,26,0,1910,77000.0,41,Outstanding,3296000.0,112,West Midlands,175000.0,1973,5000,False,360
357,69,1000,0.2,10,5,2,1968,29000.0,86,Outstanding,667505000.0,2844,South West,2292000.0,1999,20000,False,360
358,79,0,0.2,1,17,1,1994,342000.0,46,Outstanding,933000.0,53,London,0.0,1996,5000,False,360
359,80,0,0.2,0,14,1,1969,15000.0,99,Outstanding,69857000.0,5096,East,17558000.0,2006,5000,False,360
360,76,1000,0.2,8,17,4,1912,53000.0,99,Outstanding,340692000.0,8388,East Midlands,1686000.0,1975,60000,False,360
361,90,5000,0.2,7,11,1,1942,0.0,51,Outstanding,18525000.0,45,East Midlands,418000.0,2013,5000,False,360
362,37,0,0.2,0,22,0,1995,0.0,99,Outstanding,86806000.0,12720,South West,5119000.0,1987,5000,False,360
363,91,1000,0.2,5,4,1,1959,21000.0,35,Outstanding,63000.0,1,Scotland,76000.0,1996,20000,True,360
364,65,1000,0.2,6,23,1,2014,190000.0,64,Outstanding,134032000.0,198,Scotland,7080000.0,2000,40000,False,360
365,69,1000,0.2,8,24,2,1988,0.0,99,Outstanding,245898000.0,375,South East,3513000.0,2013,5000,False,360
366,95,0,0.2,8,11,7,1932,40000.0,86,Outstanding,36810000.0,2070,Northern Ireland,12702000.0,1985,25000,False,360
367,53,1000,0.2,8,19,1,1924,19000.0,71,Outstanding,46725000.0,448,North East,0.0,1997,5000,False,360
368,57,5000,0.2,10,11,0,2018,145000.0,85,Outstanding,3181000.0,53,Wales,314000.0,1979,5000,False,360
369,69,0,0.2,1,28,0,1911,57000.0,99,Outstanding,16688000.0,4422,South East,23549000.0,1976,25000,False,360
370,80,0,0.2,7,21,3,1948,260000.0,65,Outstanding,1647000.0,218,Wales,444000.0,2001,5000,False,360
371,96,5000,0.2,4,12,1,1962,53000.0,81,Outstanding,52410000.0,223,North East,571000.0,1989,20000,False,360
372,39,1000,0.2,8,8,1,1982,53000.0,33,Outstanding,2471000.0,10,North East,242000.0,1999,5000,False,360
373,35,1000,0.2,4,21,0,1914,143000.0,57,Outstanding,10456000.0,51,East,194000.0,1998,5000,False,360
374,98,0,0.2,0,9,3,2019,138000.0,41,Outstanding,469000.0,7,West Midlands,39000.0,1971,5000,False,360
375,65,1000,0.2,9,15,0,1955,123000.0,90,Outstanding,167281000.0,501,East,4779000.0,1986,40000,False,360
376,92,5000,0.2,1,19,0,1956,66000.0,50,Outstanding,0.0,1,Wales,0.0,1983,5000,False,360
377,97,5000,0.2,8,2,8,1979,29000.0,30,Outstanding,40000.0,3,South West,47000.0,2017,5000,False,360
378,95,0,0.2,0,7,0,1986,616000.0,54,Outstanding,569129000.0,259,South East,0.0,1993,65000,False,360
379,32,1000,0.2,3,11,0,1985,87000.0,99,Outstanding,21208000.0,481,South West,0.0,1981,5000,False,360
380,95,0,0.2,5,15,5,1986,276000.0,47,Outstanding,21496000.0,319,Scotland,523000.0,2008,5000,False,360
381,35,5000,0.2,8,18,0,1908,115000.0,39,Outstanding,0.0,55,South East,0.0,2007,5000,False,360
382,100,1000,0.2,10,6,0,1982,0.0,54,Outstanding,1071451000.0,6494,East,3310000.0,1996,10000,False,360
383,83,1000,0.2,2,12,0,1930,16000.0,49,Outstanding,10218000.0,1221,East,0.0,1993,15000,False,360
384,94,5000,0.2,3,8,0,1975,339000.0,39,Outstanding,69442000.0,42,Wales,6437000.0,1973,65000,False,360
385,58,5000,0.2,8,17,0,1949,551000.0,52,Outstanding,46770000.0,1015,Yorkshire and the Humber,646000.0,1979,5000,False,360
386,67,0,0.2,4,16,3,1971,28000.0,53,Outstanding,18752000.0,12298,Ireland,1469000.0,1972,65000,True,360
387,75,0,0.2,5,10,5,1933,0.0,99,Outstanding,12248000.0,9090,South East,482165000.0,1983,5000,False,360
388,35,0,0.2,7,21,0,1992,156000.0,87,Outstanding,9728000.0,69,London,1761000.0,1990,5000,False,360
389,43,5000,0.2,2,9,0,2004,83000.0,55,Outstanding,622000.0,65,East,360000.0,1992,15000,False,360
390,91,5000,0.2,10,9,0,1945,22000.0,57,Outstanding,36000.0,1,East,61000.0,1974,5000,False,360
391,98,1000,0.2,3,26,0,1925,22000.0,99,Outstanding,55607000.0,1566,Yorkshire and the Humber,30837000.0,1997,40000,False,360
392,40,1000,0.2,6,10,0,1984,0.0,55,Outstanding,1024000.0,10,East Midlands,33000.0,2004,5000,False,360
393,38,5000,0.2,2,11,0,1982,24000.0,65,Outstanding,74613000.0,2070,West Midlands,15936000.0,1985,5000,False,360
394,54,1000,0.2,2,6,1,1958,0.0,83,Outstanding,196129000.0,2540,South East,8512000.0,2003,5000,False,360
395,24,1000,0.2,4,14,0,2015,27000.0,99,Outstanding,37388000.0,6515,South East,12566000.0,1987,15000,False,360
396,47,0,0.2,1,16,0,1951,0.0,48,Outstanding,983140000.0,61,Scotland,1286000.0,1986,20000,False,360
397,64,5000,0.2,4,16,2,1923,77000.0,22,Outstanding,3556000.0,45,West Midlands,97000.0,1983,15000,False,360
398,33,5000,0.2,0,22,0,1965,16000.0,50,Outstanding,32531000.0,378,East Midlands,41110000.0,2019,10000,False,360
399,68,5000,0.2,9,16,0,2004,346000.0,47,Outstanding,31551000.0,518,Wales,0.0,2006,5000,False,360
400,78,0,0.2,8,6,3,1949,20000.0,49,Outstanding,30258000.0,1775,North East,1364000.0,2011,60000,False,360
401,56,5000,0.2,8,9,0,1909,78000.0,99,Outstanding,8199000.0,1723,East,227212000.0,1983,40000,False,360
402,78,1000,0.2,3,22,0,1968,90000.0,66,Outstanding,11090000.0,292,East Midlands,327000.0,1979,25000,False,360
403,87,5000,0.2,2,13,3,1907,306000.0,74,Outstanding,7598000.0,20,East,47000.0,2018,20000,False,360
404,85,0,0.2,6,18,0,2008,56000.0,99,Outstanding,15099000.0,101,East,14608000.0,1974,5000,False,360
405,71,0,0.2,8,7,2,1945,58000.0,99,Outstanding,38628000.0,9377,Northern Ireland,87114000.0,2013,65000,False,360
406,59,1000,0.2,1,10,0,1939,0.0,95,Outstanding,73441000.0,2366,East Midlands,1376000.0,2016,5000,False,360
407,60,0,0.2,7,22,0,1993,0.0,85,Outstanding,19069000.0,797,Yorkshire and the Humber,91453000.0,1992,5000,False,360
408,53,0,0.2,7,13,0,1965,0.0,54,Outstanding,8086000.0,556,Scotland,2936000.0,1976,10000,False,360
409,56,0,0.2,8,12,0,1933,41000.0,99,Outstanding,296755000.0,5227,East,63365000.0,2013,20000,False,360
410,44,5000,0.2,1,24,0,2007,69000.0,77,Outstanding,1270000.0,126,London,666000.0,2012,5000,False,360
411,25,5000,0.2,2,24,0,1943,104000.0,68,Outstanding,281743000.0,72,East Midlands,1012000.0,2005,60000,False,360
412,95,5000,0.2,4,18,0,1960,39000.0,73,Outstanding,111582000.0,7651,South West,292000.0,1971,20000,False,360
413,24,5000,0.2,2,27,0,1992,187000.0,64,Outstanding,1792000.0,259,East Midlands,0.0,2013,5000,False,360
414,75,1000,0.2,9,19,2,1931,35000.0,88,Outstanding,32285000.0,234,South East,2202000.0,1981,5000,False,360
415,99,1000,0.2,4,22,0,1906,50000.0,39,Outstanding,24953000.0,41,North East,154000.0,2016,5000,False,360
416,79,1000,0.2,3,7,0,1913,147000.0,76,Outstanding,27146000.0,139,London,2786000.0,2011,5000,False,360
417,67,1000,0.2,3,21,0,1913,0.0,70,Outstanding,1256000.0,148,South East,254000.0,2007,5000,False,360
418,99,0,0.2,0,22,0,1965,32000.0,82,Outstanding,76579000.0,497,London,9110000.0,2008,65000,False,360
419,83,1000,0.2,7,24,0,1923,52000.0,99,Outstanding,134426000.0,119,North West,19523000.0,2010,60000,False,360
420,44,1000,0.2,4,15,1,1960,36000.0,55,Outstanding,16173000.0,21,Wales,814000.0,1974,5000,False,360
421,78,0,0.2,4,16,0,1951,66000.0,52,Outstanding,36643000.0,416,Wales,97997000.0,2019,65000,True,360
422,95,0,0.2,5,7,0,1989,33000.0,56,Outstanding,187015000.0,17,North East,1284000.0,1975,20000,False,360
423,84,5000,0.2,7,25,0,1971,0.0,99,Outstanding,37567000.0,15793,South East,226997000.0,2011,5000,False,360
424,92,0,0.2,1,27,0,1956,83000.0,46,Outstanding,6566000.0,47,London,331000.0,2012,5000,False,360
425,72,5000,0.2,3,18,0,1959,105000.0,76,Outstanding,2465000.0,460,South West,313000.0,1987,60000,False,360
426,98,0,0.2,0,5,0,1925,73000.0,49,Outstanding,216336000.0,7638,South East,1796000.0,2015,5000,False,360
427,44,1000,0.2,6,24,1,1950,118000.0,50,Outstanding,4973000.0,11,South East,65000.0,1971,60000,False,360
428,81,1000,0.2,0,13,0,1943,28000.0,81,Outstanding,0.0,737,South East,405000.0,2004,15000,False,360
429,51,5000,0.2,4,25,1,2008,12000.0,99,Outstanding,190683000.0,926,East,10170000.0,1996,20000,False,360
